"","subID","cond_level","RT","correct","Expt"
"2522","41","unique",561,1,"1a"
"2523","41","neutral",793,1,"1a"
"2524","41","common",636,1,"1a"
"2525","41","common",498,1,"1a"
"2526","41","neutral",510,0,"1a"
"2527","41","neutral",584,1,"1a"
"2528","41","neutral",562,1,"1a"
"2529","41","neutral",547,1,"1a"
"2530","41","neutral",726,1,"1a"
"2531","41","unique",660,1,"1a"
"2532","41","common",717,1,"1a"
"2533","41","neutral",612,1,"1a"
"2534","41","common",552,1,"1a"
"2535","41","common",562,1,"1a"
"2536","41","unique",631,1,"1a"
"2537","41","unique",549,1,"1a"
"2538","41","unique",608,1,"1a"
"2539","41","unique",398,1,"1a"
"2540","41","common",748,1,"1a"
"2541","41","neutral",512,0,"1a"
"2542","41","common",762,1,"1a"
"2543","41","neutral",694,1,"1a"
"2544","41","unique",908,1,"1a"
"2545","41","unique",581,1,"1a"
"2546","41","unique",497,1,"1a"
"2547","41","neutral",503,1,"1a"
"2548","41","neutral",561,1,"1a"
"2549","41","neutral",553,1,"1a"
"2550","41","common",593,1,"1a"
"2551","41","neutral",750,1,"1a"
"2552","41","unique",513,1,"1a"
"2553","41","unique",733,1,"1a"
"2554","41","neutral",539,0,"1a"
"2555","41","unique",569,1,"1a"
"2556","41","unique",473,0,"1a"
"2557","41","common",900,1,"1a"
"2558","41","neutral",730,1,"1a"
"2559","41","unique",572,1,"1a"
"2560","41","common",556,1,"1a"
"2561","41","unique",597,1,"1a"
"2562","41","neutral",508,1,"1a"
"2563","41","neutral",660,1,"1a"
"2564","41","unique",857,1,"1a"
"2565","41","unique",922,1,"1a"
"2566","41","neutral",683,1,"1a"
"2567","41","common",580,1,"1a"
"2568","41","neutral",733,1,"1a"
"2569","41","neutral",529,1,"1a"
"2570","41","common",608,1,"1a"
"2571","41","unique",496,1,"1a"
"2572","41","neutral",667,1,"1a"
"2573","41","neutral",1185,1,"1a"
"2574","41","neutral",696,1,"1a"
"2575","41","neutral",582,1,"1a"
"2576","41","common",577,1,"1a"
"2577","41","common",690,1,"1a"
"2578","41","common",905,1,"1a"
"2579","41","unique",1109,1,"1a"
"2580","41","unique",820,1,"1a"
"2581","41","common",861,1,"1a"
"2582","41","neutral",719,1,"1a"
"2583","41","common",724,1,"1a"
"2584","41","common",788,1,"1a"
"2585","41","common",715,1,"1a"
"2586","41","unique",631,1,"1a"
"2587","41","common",897,1,"1a"
"2588","41","neutral",590,1,"1a"
"2589","41","unique",589,1,"1a"
"2590","41","unique",650,1,"1a"
"2591","41","common",579,1,"1a"
"2592","41","common",599,0,"1a"
"2593","41","neutral",718,1,"1a"
"2594","41","neutral",876,1,"1a"
"2595","41","common",843,1,"1a"
"2596","41","neutral",640,1,"1a"
"2597","41","unique",537,1,"1a"
"2598","41","unique",692,1,"1a"
"2599","41","neutral",697,1,"1a"
"2600","41","common",1032,1,"1a"
"2601","41","common",635,1,"1a"
"2602","41","unique",770,1,"1a"
"2603","41","unique",967,1,"1a"
"2604","41","neutral",713,1,"1a"
"2605","41","common",635,1,"1a"
"2606","41","unique",691,1,"1a"
"2607","41","unique",709,1,"1a"
"2608","41","common",630,1,"1a"
"2609","41","neutral",968,1,"1a"
"2610","41","neutral",1166,1,"1a"
"2611","41","unique",1202,1,"1a"
"2612","41","neutral",725,1,"1a"
"2613","41","common",804,1,"1a"
"2614","41","common",828,1,"1a"
"2615","41","common",572,1,"1a"
"2616","41","unique",1333,1,"1a"
"2617","41","unique",617,1,"1a"
"2618","41","neutral",749,1,"1a"
"2619","41","neutral",567,1,"1a"
"2620","41","unique",694,1,"1a"
"2621","41","common",1071,1,"1a"
"2622","41","common",737,1,"1a"
"2623","41","common",606,1,"1a"
"2624","41","common",792,1,"1a"
"2625","41","neutral",550,1,"1a"
"2626","42","common",1166,0,"1a"
"2627","42","common",2094,1,"1a"
"2628","42","neutral",1430,0,"1a"
"2629","42","neutral",1408,1,"1a"
"2630","42","unique",837,1,"1a"
"2631","42","unique",994,1,"1a"
"2632","42","unique",1188,0,"1a"
"2633","42","neutral",1053,1,"1a"
"2634","42","neutral",795,1,"1a"
"2635","42","unique",912,1,"1a"
"2636","42","neutral",780,0,"1a"
"2637","42","neutral",737,0,"1a"
"2638","42","common",2425,0,"1a"
"2639","42","common",1153,1,"1a"
"2640","42","neutral",1853,1,"1a"
"2641","42","common",1317,1,"1a"
"2642","42","common",1434,1,"1a"
"2643","42","unique",978,1,"1a"
"2644","42","common",863,1,"1a"
"2645","42","neutral",752,1,"1a"
"2646","42","neutral",1080,1,"1a"
"2647","42","neutral",692,0,"1a"
"2648","42","unique",1050,0,"1a"
"2649","42","unique",1489,1,"1a"
"2650","42","neutral",971,0,"1a"
"2651","42","unique",1075,1,"1a"
"2652","42","common",1051,1,"1a"
"2653","42","common",1112,1,"1a"
"2654","42","neutral",776,1,"1a"
"2655","42","unique",1045,1,"1a"
"2656","42","common",852,1,"1a"
"2657","42","neutral",1535,1,"1a"
"2658","42","unique",1036,0,"1a"
"2659","42","common",1328,0,"1a"
"2660","42","common",2415,1,"1a"
"2661","42","unique",1616,1,"1a"
"2662","42","common",1239,1,"1a"
"2663","42","common",917,1,"1a"
"2664","42","common",877,0,"1a"
"2665","42","unique",1811,1,"1a"
"2666","42","neutral",1766,1,"1a"
"2667","42","unique",766,1,"1a"
"2668","42","neutral",1329,1,"1a"
"2669","42","common",849,1,"1a"
"2670","42","unique",1528,0,"1a"
"2671","42","neutral",2329,1,"1a"
"2672","42","common",778,1,"1a"
"2673","42","neutral",1146,1,"1a"
"2674","42","common",878,1,"1a"
"2675","42","neutral",908,1,"1a"
"2676","42","neutral",1792,1,"1a"
"2677","42","neutral",1081,1,"1a"
"2678","42","unique",937,1,"1a"
"2679","42","neutral",830,1,"1a"
"2680","42","common",894,1,"1a"
"2681","42","unique",919,1,"1a"
"2682","42","unique",741,1,"1a"
"2683","42","common",904,1,"1a"
"2684","42","unique",1409,1,"1a"
"2685","42","common",856,1,"1a"
"2686","42","unique",1166,1,"1a"
"2687","42","unique",823,1,"1a"
"2688","42","neutral",1880,0,"1a"
"2689","42","common",2564,1,"1a"
"2690","42","neutral",1419,1,"1a"
"2691","42","common",1038,1,"1a"
"2692","42","unique",2264,1,"1a"
"2693","42","common",729,1,"1a"
"2694","42","neutral",836,1,"1a"
"2695","42","unique",547,1,"1a"
"2696","42","common",853,1,"1a"
"2697","42","unique",1021,1,"1a"
"2698","42","unique",1398,1,"1a"
"2699","42","unique",1252,1,"1a"
"2700","42","neutral",917,1,"1a"
"2701","42","unique",1360,1,"1a"
"2702","42","common",768,1,"1a"
"2703","42","common",2504,1,"1a"
"2704","42","unique",2019,1,"1a"
"2705","42","unique",1549,1,"1a"
"2706","42","common",905,1,"1a"
"2707","42","common",967,1,"1a"
"2708","42","neutral",1421,1,"1a"
"2709","42","neutral",1030,1,"1a"
"2710","42","common",755,1,"1a"
"2711","42","unique",765,1,"1a"
"2712","42","unique",1138,1,"1a"
"2713","42","neutral",1205,1,"1a"
"2714","42","unique",1857,1,"1a"
"2715","42","neutral",847,1,"1a"
"2716","42","neutral",875,0,"1a"
"2717","42","common",1330,1,"1a"
"2718","42","neutral",842,1,"1a"
"2719","42","neutral",1079,1,"1a"
"2720","42","common",1010,1,"1a"
"2721","42","unique",1157,1,"1a"
"2722","42","common",759,1,"1a"
"2723","42","common",880,0,"1a"
"2724","42","common",855,0,"1a"
"2725","42","neutral",1637,1,"1a"
"2726","42","neutral",896,1,"1a"
"2727","42","common",728,1,"1a"
"2728","42","unique",886,1,"1a"
"2729","42","unique",581,1,"1a"
"2730","42","unique",613,1,"1a"
"2731","42","common",812,0,"1a"
"2732","42","common",882,1,"1a"
"2733","42","unique",1096,1,"1a"
"2734","42","neutral",880,1,"1a"
"2735","42","common",1755,1,"1a"
"2736","42","common",700,0,"1a"
"2737","42","common",904,1,"1a"
"2738","42","unique",903,1,"1a"
"2739","42","neutral",634,1,"1a"
"2740","42","unique",533,1,"1a"
"2741","42","unique",888,1,"1a"
"2742","42","unique",662,1,"1a"
"2743","42","common",897,1,"1a"
"2744","42","common",910,1,"1a"
"2745","42","neutral",765,1,"1a"
"2746","42","neutral",653,1,"1a"
"2747","42","unique",579,1,"1a"
"2748","42","common",698,1,"1a"
"2749","42","neutral",820,1,"1a"
"2750","42","common",1142,1,"1a"
"2751","42","neutral",1135,1,"1a"
"2752","42","neutral",1130,1,"1a"
"2753","42","unique",976,1,"1a"
"2754","42","neutral",667,1,"1a"
"2755","42","neutral",931,1,"1a"
"2756","42","unique",839,1,"1a"
"2757","42","neutral",907,1,"1a"
"2758","42","neutral",795,1,"1a"
"2759","42","neutral",803,1,"1a"
"2760","42","unique",1184,0,"1a"
"2761","42","unique",1591,1,"1a"
"2762","42","neutral",2826,1,"1a"
"2763","42","common",1336,1,"1a"
"2764","42","common",2161,1,"1a"
"2765","42","unique",1119,1,"1a"
"2766","42","neutral",925,1,"1a"
"2767","42","unique",944,1,"1a"
"2768","42","neutral",1054,1,"1a"
"2769","42","unique",817,1,"1a"
"2770","42","unique",2019,1,"1a"
"2771","42","neutral",1218,1,"1a"
"2772","42","unique",926,0,"1a"
"2773","42","common",1502,1,"1a"
"2774","42","common",840,1,"1a"
"2775","42","common",1562,0,"1a"
"2776","42","common",1107,1,"1a"
"2777","42","unique",832,1,"1a"
"2778","42","common",844,1,"1a"
"2779","42","common",693,1,"1a"
"2780","42","unique",1472,1,"1a"
"2781","42","unique",933,0,"1a"
"2782","42","common",859,1,"1a"
"2783","42","common",685,1,"1a"
"2784","42","common",729,1,"1a"
"2785","42","unique",1035,1,"1a"
"2786","42","neutral",758,1,"1a"
"2787","42","neutral",738,1,"1a"
"2788","42","common",1183,1,"1a"
"2789","42","neutral",1013,1,"1a"
"2790","42","common",808,0,"1a"
"2791","42","unique",1398,1,"1a"
"2792","42","neutral",702,1,"1a"
"2793","42","unique",1079,1,"1a"
"2794","42","neutral",1175,1,"1a"
"2795","42","unique",1786,1,"1a"
"2796","42","neutral",1205,1,"1a"
"2797","42","neutral",1219,1,"1a"
"2798","42","common",1067,1,"1a"
"2799","42","unique",942,0,"1a"
"2800","42","neutral",789,1,"1a"
"2801","42","common",759,1,"1a"
"2802","42","unique",1107,1,"1a"
"2803","49","common",783,1,"1a"
"2804","49","neutral",880,1,"1a"
"2805","49","neutral",710,1,"1a"
"2806","49","unique",926,1,"1a"
"2807","49","unique",743,1,"1a"
"2808","49","unique",783,1,"1a"
"2809","49","neutral",735,1,"1a"
"2810","49","unique",694,1,"1a"
"2811","49","common",867,1,"1a"
"2812","49","common",704,1,"1a"
"2813","49","unique",744,1,"1a"
"2814","49","unique",922,1,"1a"
"2815","49","common",596,1,"1a"
"2816","49","common",855,1,"1a"
"2817","49","common",698,1,"1a"
"2818","49","common",587,1,"1a"
"2819","49","unique",813,1,"1a"
"2820","49","unique",753,1,"1a"
"2821","49","unique",673,1,"1a"
"2822","49","neutral",486,1,"1a"
"2823","49","unique",784,1,"1a"
"2824","49","neutral",621,1,"1a"
"2825","49","neutral",735,1,"1a"
"2826","49","neutral",672,1,"1a"
"2827","49","unique",838,1,"1a"
"2828","49","neutral",917,1,"1a"
"2829","49","common",937,1,"1a"
"2830","49","unique",933,1,"1a"
"2831","49","common",752,1,"1a"
"2832","49","unique",677,1,"1a"
"2833","49","common",830,1,"1a"
"2834","49","common",728,1,"1a"
"2835","49","common",953,1,"1a"
"2836","49","common",793,1,"1a"
"2837","49","neutral",743,1,"1a"
"2838","49","unique",748,1,"1a"
"2839","49","unique",671,1,"1a"
"2840","49","unique",1192,1,"1a"
"2841","49","common",741,1,"1a"
"2842","49","unique",758,1,"1a"
"2843","49","neutral",1039,1,"1a"
"2844","49","common",789,1,"1a"
"2845","49","common",642,1,"1a"
"2846","49","common",685,1,"1a"
"2847","49","unique",527,1,"1a"
"2848","49","unique",794,1,"1a"
"2849","49","common",891,1,"1a"
"2850","49","neutral",684,1,"1a"
"2851","49","common",949,1,"1a"
"2852","49","neutral",1062,1,"1a"
"2853","49","common",940,1,"1a"
"2854","49","unique",569,1,"1a"
"2855","49","neutral",1119,1,"1a"
"2856","49","common",768,1,"1a"
"2857","49","neutral",765,1,"1a"
"2858","49","common",792,1,"1a"
"2859","49","common",629,1,"1a"
"2860","49","neutral",592,0,"1a"
"2861","49","unique",1135,1,"1a"
"2862","49","neutral",759,1,"1a"
"2863","49","neutral",640,1,"1a"
"2864","49","common",702,1,"1a"
"2865","49","unique",778,1,"1a"
"2866","49","common",673,1,"1a"
"2867","49","neutral",861,1,"1a"
"2868","49","unique",882,1,"1a"
"2869","49","common",637,1,"1a"
"2870","49","neutral",704,1,"1a"
"2871","49","common",603,1,"1a"
"2872","49","neutral",904,1,"1a"
"2873","49","neutral",988,1,"1a"
"2874","49","unique",759,1,"1a"
"2875","49","neutral",840,1,"1a"
"2876","49","unique",1078,1,"1a"
"2877","49","common",840,1,"1a"
"2878","49","neutral",603,1,"1a"
"2879","49","neutral",1049,1,"1a"
"2880","49","unique",1084,1,"1a"
"2881","49","neutral",1067,1,"1a"
"2882","49","neutral",1045,1,"1a"
"2883","49","unique",706,1,"1a"
"2884","49","unique",1050,1,"1a"
"2885","49","neutral",933,1,"1a"
"2886","49","neutral",828,1,"1a"
"2887","49","neutral",983,1,"1a"
"2888","49","unique",677,1,"1a"
"2889","49","neutral",857,1,"1a"
"2890","49","common",939,1,"1a"
"2891","49","unique",923,1,"1a"
"2892","49","common",1003,1,"1a"
"2893","49","neutral",657,1,"1a"
"2894","49","unique",817,1,"1a"
"2895","49","neutral",878,1,"1a"
"2896","49","common",810,1,"1a"
"2897","49","common",724,1,"1a"
"2898","49","unique",652,0,"1a"
"2899","49","common",942,1,"1a"
"2900","49","neutral",579,1,"1a"
"2901","49","unique",785,1,"1a"
"2902","49","unique",752,1,"1a"
"2903","49","common",608,1,"1a"
"2904","49","neutral",803,1,"1a"
"2905","49","neutral",1125,1,"1a"
"2906","49","neutral",764,1,"1a"
"2907","49","neutral",587,1,"1a"
"2908","49","unique",744,1,"1a"
"2909","49","neutral",709,1,"1a"
"2910","49","unique",728,1,"1a"
"2911","49","common",734,1,"1a"
"2912","49","common",695,1,"1a"
"2913","49","unique",864,1,"1a"
"2914","49","neutral",739,1,"1a"
"2915","49","common",737,1,"1a"
"2916","49","neutral",630,1,"1a"
"2917","49","neutral",674,1,"1a"
"2918","49","unique",1582,1,"1a"
"2919","49","neutral",676,1,"1a"
"2920","49","common",1182,1,"1a"
"2921","49","unique",1168,1,"1a"
"2922","49","unique",793,1,"1a"
"2923","49","unique",1186,1,"1a"
"2924","49","unique",820,1,"1a"
"2925","49","unique",1292,1,"1a"
"2926","49","neutral",879,1,"1a"
"2927","49","neutral",702,1,"1a"
"2928","49","unique",1074,1,"1a"
"2929","49","common",789,1,"1a"
"2930","49","neutral",976,1,"1a"
"2931","49","neutral",930,1,"1a"
"2932","49","unique",1415,1,"1a"
"2933","49","unique",1058,1,"1a"
"2934","49","neutral",788,1,"1a"
"2935","49","neutral",796,1,"1a"
"2936","49","common",844,1,"1a"
"2937","49","unique",913,1,"1a"
"2938","49","neutral",860,1,"1a"
"2939","49","common",774,1,"1a"
"2940","49","common",761,1,"1a"
"2941","49","neutral",810,1,"1a"
"2942","49","unique",1001,1,"1a"
"2943","49","unique",846,1,"1a"
"2944","49","neutral",1070,1,"1a"
"2945","49","unique",940,1,"1a"
"2946","49","unique",710,1,"1a"
"2947","49","common",951,1,"1a"
"2948","49","common",785,1,"1a"
"2949","49","neutral",1079,1,"1a"
"2950","49","unique",758,1,"1a"
"2951","49","common",776,1,"1a"
"2952","49","unique",732,1,"1a"
"2953","49","neutral",774,1,"1a"
"2954","49","neutral",761,1,"1a"
"2955","49","neutral",959,1,"1a"
"2956","49","common",736,1,"1a"
"2957","49","common",930,1,"1a"
"2958","49","common",1115,1,"1a"
"2959","49","common",1128,1,"1a"
"2960","49","common",993,1,"1a"
"2961","49","common",941,1,"1a"
"2962","49","unique",950,1,"1a"
"2963","49","common",1090,1,"1a"
"2964","49","neutral",1582,1,"1a"
"2965","49","common",861,1,"1a"
"2966","49","neutral",893,1,"1a"
"2967","49","unique",759,1,"1a"
"2968","49","common",1170,1,"1a"
"2969","49","unique",691,1,"1a"
"2970","49","common",868,1,"1a"
"2971","49","common",634,1,"1a"
"2972","49","neutral",663,1,"1a"
"2973","49","unique",1067,1,"1a"
"2974","49","common",897,1,"1a"
"2975","49","neutral",791,1,"1a"
"2976","49","common",857,1,"1a"
"2977","49","common",1016,1,"1a"
"2978","49","common",1076,1,"1a"
"2979","49","unique",1349,1,"1a"
"2980","49","unique",817,1,"1a"
"2981","49","neutral",917,1,"1a"
"2982","49","unique",961,1,"1a"
"2983","54","common",655,1,"1a"
"2984","54","neutral",563,1,"1a"
"2985","54","neutral",621,1,"1a"
"2986","54","common",769,1,"1a"
"2987","54","neutral",908,1,"1a"
"2988","54","common",835,1,"1a"
"2989","54","neutral",617,0,"1a"
"2990","54","neutral",621,1,"1a"
"2991","54","common",826,1,"1a"
"2992","54","unique",978,1,"1a"
"2993","54","neutral",1039,0,"1a"
"2994","54","neutral",893,1,"1a"
"2995","54","common",641,1,"1a"
"2996","54","unique",677,1,"1a"
"2997","54","common",687,1,"1a"
"2998","54","unique",859,1,"1a"
"2999","54","unique",1398,1,"1a"
"3000","54","neutral",564,1,"1a"
"3001","54","common",702,1,"1a"
"3002","54","neutral",919,1,"1a"
"3003","54","neutral",989,1,"1a"
"3004","54","common",1130,1,"1a"
"3005","54","neutral",700,1,"1a"
"3006","54","common",770,1,"1a"
"3007","54","neutral",1088,1,"1a"
"3008","54","unique",928,1,"1a"
"3009","54","unique",638,1,"1a"
"3010","54","unique",660,1,"1a"
"3011","54","unique",710,0,"1a"
"3012","54","unique",1031,1,"1a"
"3013","54","neutral",786,1,"1a"
"3014","54","common",708,1,"1a"
"3015","54","common",720,1,"1a"
"3016","54","unique",942,1,"1a"
"3017","54","common",1247,0,"1a"
"3018","54","neutral",758,1,"1a"
"3019","54","unique",713,1,"1a"
"3020","54","unique",992,1,"1a"
"3021","54","unique",699,1,"1a"
"3022","54","common",902,1,"1a"
"3023","54","neutral",549,0,"1a"
"3024","54","unique",1451,1,"1a"
"3025","54","neutral",764,1,"1a"
"3026","54","common",771,1,"1a"
"3027","54","neutral",944,1,"1a"
"3028","54","common",984,1,"1a"
"3029","54","common",743,1,"1a"
"3030","54","common",766,1,"1a"
"3031","54","unique",1251,1,"1a"
"3032","54","unique",729,1,"1a"
"3033","54","common",1296,1,"1a"
"3034","54","neutral",721,1,"1a"
"3035","54","common",1070,1,"1a"
"3036","54","common",1022,1,"1a"
"3037","54","common",1014,1,"1a"
"3038","54","common",1398,1,"1a"
"3039","54","neutral",1356,1,"1a"
"3040","54","neutral",1109,1,"1a"
"3041","54","neutral",747,1,"1a"
"3042","54","unique",860,1,"1a"
"3043","54","neutral",1265,1,"1a"
"3044","54","neutral",782,1,"1a"
"3045","54","common",769,1,"1a"
"3046","54","common",810,1,"1a"
"3047","54","neutral",1176,1,"1a"
"3048","54","common",704,1,"1a"
"3049","54","unique",939,1,"1a"
"3050","54","unique",883,1,"1a"
"3051","54","common",678,1,"1a"
"3052","54","unique",1076,1,"1a"
"3053","54","common",781,1,"1a"
"3054","54","unique",801,1,"1a"
"3055","54","neutral",603,1,"1a"
"3056","54","unique",1063,1,"1a"
"3057","54","common",992,1,"1a"
"3058","54","unique",708,1,"1a"
"3059","54","neutral",620,1,"1a"
"3060","54","neutral",737,1,"1a"
"3061","54","common",812,1,"1a"
"3062","54","unique",637,1,"1a"
"3063","54","neutral",700,1,"1a"
"3064","54","unique",623,1,"1a"
"3065","54","common",811,1,"1a"
"3066","54","unique",562,1,"1a"
"3067","54","neutral",695,1,"1a"
"3068","54","unique",1021,1,"1a"
"3069","54","unique",786,1,"1a"
"3070","54","unique",615,1,"1a"
"3071","54","unique",507,1,"1a"
"3072","54","neutral",825,1,"1a"
"3073","54","unique",689,1,"1a"
"3074","54","common",618,1,"1a"
"3075","54","unique",575,1,"1a"
"3076","54","unique",698,1,"1a"
"3077","54","common",676,1,"1a"
"3078","54","unique",820,1,"1a"
"3079","54","common",692,1,"1a"
"3080","54","common",829,1,"1a"
"3081","54","common",596,1,"1a"
"3082","54","neutral",832,1,"1a"
"3083","54","common",658,1,"1a"
"3084","54","unique",583,1,"1a"
"3085","54","unique",954,1,"1a"
"3086","54","unique",551,1,"1a"
"3087","54","neutral",748,1,"1a"
"3088","54","neutral",491,1,"1a"
"3089","54","unique",583,1,"1a"
"3090","54","unique",1047,1,"1a"
"3091","54","common",582,1,"1a"
"3092","54","common",905,0,"1a"
"3093","54","common",777,1,"1a"
"3094","54","unique",763,1,"1a"
"3095","54","common",966,1,"1a"
"3096","54","unique",772,1,"1a"
"3097","54","common",1090,1,"1a"
"3098","54","neutral",729,1,"1a"
"3099","54","neutral",714,1,"1a"
"3100","54","unique",695,1,"1a"
"3101","54","unique",648,1,"1a"
"3102","54","common",705,1,"1a"
"3103","54","neutral",674,1,"1a"
"3104","54","neutral",605,1,"1a"
"3105","54","unique",872,1,"1a"
"3106","54","neutral",700,1,"1a"
"3107","54","neutral",625,1,"1a"
"3108","54","unique",731,1,"1a"
"3109","54","neutral",716,1,"1a"
"3110","54","common",941,1,"1a"
"3111","54","unique",658,1,"1a"
"3112","54","common",441,1,"1a"
"3113","54","neutral",962,1,"1a"
"3114","54","neutral",931,1,"1a"
"3115","54","neutral",568,1,"1a"
"3116","54","unique",573,1,"1a"
"3117","54","neutral",639,1,"1a"
"3118","54","common",658,1,"1a"
"3119","54","neutral",658,1,"1a"
"3120","54","neutral",807,1,"1a"
"3121","54","neutral",556,1,"1a"
"3122","54","common",563,1,"1a"
"3123","54","common",689,1,"1a"
"3124","54","common",535,1,"1a"
"3125","54","common",991,1,"1a"
"3126","54","unique",1137,1,"1a"
"3127","54","neutral",954,1,"1a"
"3128","54","unique",771,1,"1a"
"3129","54","neutral",701,1,"1a"
"3130","54","unique",569,1,"1a"
"3131","54","unique",547,1,"1a"
"3132","54","neutral",805,1,"1a"
"3133","54","neutral",600,0,"1a"
"3134","54","unique",912,1,"1a"
"3135","54","unique",607,0,"1a"
"3136","54","neutral",752,1,"1a"
"3137","54","neutral",834,1,"1a"
"3138","54","common",658,1,"1a"
